Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL60,OUT013,2401.2077
NCJ54,OUT049,3859.7091799999994
FDX59,OUT017,424.9135600000001
FDI07,OUT013,3566.4908600000003
DRF51,OUT010,82.95867999999999
FDM14,OUT017,1608.97228
FDP21,OUT045,3378.9350000000004
FDE40,OUT035,1342.7188599999997
FDE05,OUT035,2093.2752
FDM13,OUT027,3607.9036199999996
FDC34,OUT027,4103.458560000001
NCI55,OUT018,1723.4898799999999
NCE43,OUT018,2211.85418
FDW58,OUT018,1109.7554400000001
FDG60,OUT045,3844.26262
FDV31,OUT017,1635.2047999999998
FDR47,OUT013,3939.5386000000008
FDM60,OUT019,40.81354
NCF06,OUT018,3017.4056
NCN26,OUT027,1897.66316
FDQ59,OUT049,1453.70772
FDF09,OUT046,508.8043600000001
NCS06,OUT017,4941.16812
FDT44,OUT046,1153.8314
FDI19,OUT017,3915.50322
FDT22,OUT017,1007.6883000000001
NCF54,OUT027,5005.218080000001
DRG25,OUT045,3115.87742
FDB59,OUT017,2853.9516999999996
FDQ37,OUT017,4099.730079999999
FDP56,OUT035,638.3690399999999
FDW44,OUT035,2628.84472
FDJ26,OUT010,597.08944
FDU43,OUT018,2778.98262
FDW33,OUT045,1477.87626
NCX53,OUT027,3471.34804
FDN56,OUT010,600.41844
DRF15,OUT049,1746.3934000000002
FDO33,OUT017,1775.82176
FDZ39,OUT010,253.93611999999993
NCJ19,OUT017,996.0367999999999
FDU01,OUT035,3526.01022
FDT12,OUT035,4660.866319999999
NCM18,OUT018,1218.34742
FDP19,OUT017,2064.37948
NCR42,OUT049,434.23475999999994
FDN10,OUT046,1678.41522
FDG44,OUT017,812.2760000000001
FDQ10,OUT046,3845.7939600000004
DRH13,OUT049,1040.7785600000002
FDT52,OUT013,4519.05092
FDM56,OUT045,2159.98836
NCO43,OUT010,320.2498
NCV29,OUT035,3565.42558
NCF06,OUT013,5505.43362
FDO50,OUT035,1293.3165000000001
FDT59,OUT013,3867.6322
FDX40,OUT027,1007.4219800000001
FDE50,OUT017,4205.39254
FDX51,OUT017,2772.59094
NCD30,OUT018,1456.63724
FDK15,OUT013,1654.5130000000001
FDL12,OUT045,1293.7159800000002
FDK46,OUT017,3670.35566
DRH49,OUT010,159.32594
FDQ57,OUT046,2666.46242
FDY59,OUT017,1584.33768
FDO09,OUT018,3948.8597999999997
NCG30,OUT035,1462.8291800000002
FDM09,OUT017,2306.9304199999997
NCN17,OUT027,2337.2909
NCS42,OUT013,1787.9393200000002
FDD02,OUT019,272.71168
FDE34,OUT013,4866.7982600000005
FDU38,OUT045,2903.82012
FDB33,OUT046,2821.9932999999996
NCJ29,OUT017,1209.29254
FDZ27,OUT035,677.9841399999998
FDI40,OUT013,1453.7743
FDG22,OUT013,670.1942799999999
FDT51,OUT017,1772.89224
FDF20,OUT018,2746.6913200000004
FDV50,OUT035,1284.46136
FDT02,OUT049,558.14014
DRC49,OUT017,2388.1580200000003
FDF26,OUT049,2289.48646
FDV52,OUT035,2621.7872400000006
FDX59,OUT049,683.4437
FDV25,OUT035,5085.713299999999
FDW23,OUT027,836.1116400000001
FDE53,OUT018,1199.63844
FDA19,OUT017,1386.3287599999999
FDH22,OUT046,2062.6484000000005
NCO41,OUT013,1126.7333400000002
FDX12,OUT017,5706.971280000001
FDF17,OUT013,3626.8789200000006
FDS11,OUT045,3709.5047
FDR51,OUT035,2752.61694
FDT49,OUT010,225.30671999999998
FDC56,OUT013,1643.9267799999998
FDR13,OUT027,2901.8893
FDQ60,OUT035,2533.4355800000003
FDN38,OUT049,3960.1118199999996
NCL29,OUT013,3156.09174
FDO13,OUT027,4758.872079999999
FDE26,OUT018,2556.4722600000005
FDA31,OUT010,427.5767599999999
FDX14,OUT035,1233.66082
FDA34,OUT045,2970.1338
FDF26,OUT013,2558.1367600000003
FDE38,OUT045,2901.0237599999996
DRI11,OUT046,2217.2471600000003
FDQ60,OUT027,2779.5818400000003
FDL21,OUT027,1035.6518999999998
DRC12,OUT027,6316.91066
FDC47,OUT046,3642.2589
FDE57,OUT045,2771.7254000000003
FDT14,OUT045,2442.2875599999998
NCZ53,OUT046,3182.79032
FDE28,OUT018,3754.7790999999997
FDR19,OUT035,2893.1007400000003
NCF54,OUT019,332.03445999999997
FDZ08,OUT046,1388.3261599999998
NCJ05,OUT018,2952.9561599999997
FDF59,OUT046,1583.47214
NCO05,OUT035,2152.1984999999995
FDW24,OUT018,762.9402200000001
NCX42,OUT018,2966.40532
NCA53,OUT035,653.54928
FDI45,OUT019,455.07430000000005
FDG46,OUT046,2908.2144000000003
FDM20,OUT010,480.50786000000005
FDW11,OUT010,144.67834
FDX08,OUT035,2628.5783999999994
NCK17,OUT035,510.46885999999995
FDK32,OUT018,1901.5913799999998
NCA42,OUT035,3046.1681599999997
DRI01,OUT035,2925.4586200000003
NCL55,OUT049,3771.95674
DRE25,OUT018,1243.51466
FDD14,OUT017,2660.60338
FDB10,OUT046,3972.5622799999996
DRN11,OUT035,2185.0224399999997
FDP38,OUT018,657.01144
NCA30,OUT017,3433.5971799999998
FDT15,OUT017,3082.12136
NCP55,OUT018,727.31992
FDF12,OUT035,2032.3545
FDM21,OUT018,4646.35188
FDX56,OUT035,4272.30544
FDF10,OUT017,2273.2409399999997
FDT32,OUT045,2512.1965599999994
FDM51,OUT018,1544.9223200000001
NCR50,OUT018,2234.2250599999998
FDI19,OUT049,4288.68412
FDX21,OUT017,1576.0817599999996
FDR31,OUT035,2832.5795200000002
FDY02,OUT013,4402.73566
NCA29,OUT045,2677.44812
NCX17,OUT046,4235.08722
FDM12,OUT045,1527.3451999999997
FDI53,OUT027,3012.54526
NCU30,OUT049,3443.6507599999995
FDC56,OUT027,3615.6934800000004
FDK27,OUT018,1180.26366
NCK18,OUT017,2767.53086
FDB52,OUT019,536.23532
DRG25,OUT027,4468.31696
FDZ13,OUT049,878.1902000000002
FDB57,OUT019,646.1589
FDR40,OUT046,1674.9530599999998
NCO14,OUT019,94.14412
NCN19,OUT045,2392.9517800000003
FDQ28,OUT019,377.37543999999997
FDO13,OUT018,2026.82836
FDK48,OUT013,1466.0916000000002
FDU07,OUT018,1805.38328
FDW20,OUT046,2930.0526400000003
FDV12,OUT010,199.60683999999998
FDH24,OUT013,2237.7538
FDV59,OUT049,3467.8193
FDK57,OUT045,1902.0574399999998
FDL16,OUT027,914.07682
NCQ17,OUT046,2454.4051200000004
FDJ15,OUT018,3723.4199200000003
FDX24,OUT049,1431.7363200000002
FDT47,OUT046,2180.4284199999997
FDT10,OUT049,1087.45114
FDZ37,OUT018,1364.4905199999998
FDW43,OUT027,6317.17698
DRN36,OUT017,1827.4878400000002
FDJ14,OUT045,1074.40146
FDA32,OUT013,2894.49892
FDJ38,OUT019,586.76954
FDQ57,OUT017,1856.3835600000002
NCQ41,OUT019,730.7155
FDG56,OUT049,1082.9902800000002
DRC13,OUT027,3604.0419800000004
FDV55,OUT035,3117.14244
FDQ49,OUT045,2349.67478
FDE29,OUT010,175.03882000000002
FDR03,OUT013,4221.43832
FDD45,OUT049,1523.61672
FDN38,OUT010,781.1831399999999
FDT56,OUT046,677.05202
FDT48,OUT045,3294.7113000000004
FDU03,OUT049,3248.83768
FDC56,OUT010,225.37330000000003
NCO43,OUT027,2631.04186
FDQ27,OUT017,1948.59686
FDR03,OUT046,4018.4359000000004
DRH23,OUT010,109.19120000000001
FDG22,OUT045,673.72302
NCJ42,OUT013,1800.989
FDR24,OUT046,1179.1983799999998
FDW60,OUT035,2728.71472
FDJ08,OUT013,3794.2610400000003
DRL59,OUT018,886.2463799999999
FDG60,OUT010,634.8403000000001
FDW27,OUT017,2280.63132
FDX14,OUT018,1501.3124199999997
FDC20,OUT013,620.5256
NCS29,OUT018,3250.8350799999994
FDJ56,OUT046,1314.6221
FDB20,OUT019,151.93556
FDL28,OUT027,7428.92982
FDW01,OUT018,1803.3858800000003
FDL03,OUT046,3296.5755400000003
FDX22,OUT049,3047.1002799999997
FDJ21,OUT035,3347.6423999999997
FDR31,OUT045,2371.4464399999997
FDG21,OUT035,3460.7618199999997
FDS22,OUT027,1069.87402
FDK08,OUT035,1267.88294
FDE17,OUT018,2336.6251
NCN30,OUT017,1676.4843999999998
FDT50,OUT046,1307.3648800000003
NCX42,OUT049,3044.4370799999997
FDJ12,OUT035,3920.3635600000002
NCA18,OUT027,2824.72308
FDP23,OUT019,436.49848000000003
FDX12,OUT013,3854.8488399999997
FDN40,OUT018,1619.4253400000002
FDV48,OUT035,1468.6216400000003
NCY54,OUT013,3395.2471000000005
FDL16,OUT010,110.32305999999998
FDR45,OUT018,2613.4647400000003
FDJ52,OUT046,2390.35516
DRG01,OUT017,1546.12076
FDP52,OUT013,3596.45186
FDU58,OUT017,2895.6307800000004
FDL02,OUT045,2011.91444
FDG28,OUT013,4220.239879999999
FDA19,OUT035,1930.0876199999998
FDW46,OUT027,1824.55832
NCD43,OUT049,1492.7236
DRG39,OUT013,751.0889799999999
NCF55,OUT049,627.71624
FDJ07,OUT046,2097.27
FDE08,OUT046,2837.2401200000004
FDP56,OUT019,122.90668000000001
FDT45,OUT045,659.07542
FDF17,OUT018,2415.58898
FDX44,OUT046,1450.1789799999997
FDM28,OUT027,4115.17664
FDI36,OUT049,3090.6436000000003
FDS07,OUT045,1885.74534
FDD36,OUT045,1759.4430800000002
FDW11,OUT046,934.6500400000001
FDN40,OUT049,2451.87508
NCQ18,OUT049,1478.0094199999999
NCQ54,OUT017,4498.74402
NCS42,OUT045,1694.39442
DRH39,OUT010,177.70202
FDC09,OUT027,2796.5597399999997
FDT08,OUT010,288.22482
FDC08,OUT035,3987.8756799999996
FDT20,OUT017,581.5097199999999
FDS35,OUT035,1032.58922
FDX58,OUT018,3782.4098
FDW58,OUT046,2023.4327799999999
DRD27,OUT046,1412.1618
FDH32,OUT019,204.86666
FDS26,OUT035,4793.027619999999
FDQ31,OUT046,1521.6859
FDP11,OUT018,3518.2203600000003
FDD58,OUT017,2031.48896
FDM33,OUT045,3654.9091
FDZ16,OUT049,4257.058620000001
NCS29,OUT010,341.95488000000006
NCM18,OUT019,230.10047999999998
FDP11,OUT049,3095.10446
NCC42,OUT017,2013.7121
DRM23,OUT046,2533.0361
NCN55,OUT027,3725.0178400000004
FDK46,OUT013,5453.16832
FDR01,OUT046,3120.33828
NCA05,OUT045,1617.3613600000003
NCP43,OUT017,2795.3612999999996
FDR12,OUT010,446.95154
FDQ01,OUT013,3234.85588
FDM13,OUT046,2753.9485400000003
FDQ19,OUT017,4214.78032
FDK56,OUT019,689.56906
NCX06,OUT010,567.7942400000001
FDO56,OUT027,3074.59782
FDU45,OUT045,1671.89038
FDI16,OUT019,168.91346
FDL32,OUT046,2455.4704
FDA07,OUT046,2134.82112
FDA14,OUT045,1619.95798
FDV46,OUT027,3876.1544400000007
NCO07,OUT035,3375.5394199999996
NCP41,OUT046,1684.6737399999997
FDY60,OUT018,1627.5481
FDN38,OUT017,3111.41656
FDO15,OUT046,1341.2540999999999
FDT60,OUT013,2137.2845799999996
FDA55,OUT035,4698.01796
FDE02,OUT010,162.92126000000002
DRJ39,OUT049,5579.00452
FDV34,OUT035,1181.99474
FDS20,OUT027,4862.537139999999
FDF02,OUT027,2716.7303199999997
FDW40,OUT017,2181.62686
NCB43,OUT046,3117.07586
FDR58,OUT017,1589.66408
DRJ59,OUT035,616.99686
NCD30,OUT017,1427.54178
FDE14,OUT017,1888.4751200000003
FDC28,OUT018,1381.1355199999998
FDU16,OUT018,1883.14872
NCD19,OUT035,738.7050999999999
FDU21,OUT046,523.3188
FDV59,OUT027,4424.04126
FDU03,OUT045,2689.9651600000007
FDC33,OUT010,719.7298000000001
NCR42,OUT035,176.63674
DRH59,OUT035,1237.25614
NCM31,OUT035,1747.6584200000002
FDS50,OUT035,4343.146560000001
FDP39,OUT046,837.2434999999999
FDQ55,OUT013,2229.0984
FDV36,OUT019,237.89033999999998
FDI05,OUT027,2194.74312
FDS45,OUT027,2887.3748600000004
FDA39,OUT045,544.8241399999999
FDC37,OUT010,182.02971999999997
FDJ60,OUT027,4896.359780000001
DRQ35,OUT046,2499.94584
NCJ06,OUT046,2120.3732600000003
NCY42,OUT018,2338.02328
DRM37,OUT049,3436.9927599999996
FDR14,OUT045,794.6988800000001
FDE51,OUT049,605.0790400000001
FDT33,OUT017,2935.7119400000006
FDR08,OUT013,1626.0833400000001
FDE36,OUT010,211.45807999999997
FDL22,OUT019,368.05424
FDR44,OUT013,2331.0989600000003
FDI56,OUT019,271.9793
FDE47,OUT010,265.6542
FDV27,OUT010,162.18887999999998
FDV10,OUT049,793.76676
FDC40,OUT045,1430.07182
NCX41,OUT013,4086.4140799999996
NCQ38,OUT027,2227.5004799999997
FDV12,OUT027,2866.46874
FDE52,OUT017,1242.4493799999998
FDG20,OUT027,4737.23358
FDV16,OUT027,944.5704600000001
FDI32,OUT017,3295.11078
FDJ32,OUT049,725.18936
FDN39,OUT018,1701.5184800000002
FDY34,OUT017,2957.8165000000004
FDC14,OUT035,771.3293000000001
FDA55,OUT017,4683.03746
FDZ50,OUT010,393.68754
DRG13,OUT049,3211.0202400000003
FDP01,OUT013,2164.71554
NCG54,OUT017,2918.8671999999997
FDM13,OUT045,2443.9520600000005
NCO18,OUT027,5146.70058
NCW41,OUT013,2156.8591
FDM52,OUT027,3410.2276000000006
NCF55,OUT035,628.31546
FDT09,OUT046,2381.3002800000004
NCM19,OUT035,1858.3809600000004
FDW12,OUT018,1544.9223200000001
FDP15,OUT019,754.7508799999998
FDK36,OUT045,769.9977000000001
FDZ25,OUT035,3170.33986
NCW06,OUT049,3562.09658
FDW60,OUT046,3958.2475800000007
DRC49,OUT013,2086.01798
NCT17,OUT035,3529.6055400000005
NCN06,OUT018,2604.54302
FDC45,OUT013,2336.9579999999996
DRJ47,OUT019,391.22407999999996
NCF06,OUT045,4461.126320000001
FDE21,OUT010,429.5075800000001
DRG27,OUT013,665.8
FDW40,OUT049,2551.1458599999996
NCO53,OUT046,2751.88456
FDE23,OUT049,558.3398800000001
FDQ16,OUT046,2083.35478
FDS26,OUT045,3846.26002
FDZ13,OUT010,75.90119999999999
FDS14,OUT049,2556.6054200000003
FDC10,OUT045,1512.23154
FDY16,OUT049,3094.5052399999995
FDJ20,OUT035,1657.3093599999997
FDV43,OUT035,650.7529200000001
FDZ32,OUT027,2452.3411399999995
FDR23,OUT046,2539.62752
FDN24,OUT035,898.0310400000001
FDE34,OUT027,5808.838679999999
FDU31,OUT013,2977.3244400000003
FDW33,OUT018,1271.6114199999997
FDU26,OUT046,1318.15084
FDE20,OUT027,5243.8408
NCW05,OUT035,2018.83876
FDB22,OUT018,1795.7291800000003
FDO56,OUT046,1364.95658
FDA19,OUT027,4206.657560000001
DRI39,OUT045,731.9139399999998
FDH52,OUT018,755.2169399999999
FDZ50,OUT035,3336.6566999999995
NCN42,OUT035,2666.92848
FDB53,OUT013,3030.1889600000004
DRG11,OUT017,1342.6522799999998
DRK11,OUT027,4652.14434
FDQ60,OUT017,1925.9596599999998
FDT36,OUT017,563.5331199999999
DRG25,OUT018,3229.4629
DRJ23,OUT046,2917.0695399999995
FDG05,OUT035,2727.84918
NCK06,OUT018,2133.82242
FDU52,OUT017,2507.66912
FDW07,OUT018,1530.0084
NCM17,OUT045,985.6503200000001
FDA22,OUT045,4061.0471000000007
NCA41,OUT018,2969.33484
FDF38,OUT035,444.62124000000006
FDH52,OUT046,931.5873600000001
FDY58,OUT019,726.5875399999999
FDZ16,OUT045,4262.18528
NCM18,OUT017,1383.99846
FDA22,OUT018,2996.7658
NCJ43,OUT035,2903.02116
FDI34,OUT027,7830.007739999999
FDG56,OUT046,1545.25522
FDS34,OUT046,1945.73392
DRC01,OUT035,795.4978400000001
FDQ04,OUT035,664.73472
FDK04,OUT035,785.04478
FDT51,OUT049,1650.4516199999998
FDV26,OUT017,3085.6501000000003
FDS04,OUT049,1828.41996
FDW43,OUT018,2402.6724600000002
FDQ28,OUT010,262.79126
NCK06,OUT017,2086.75036
FDS23,OUT018,2369.71536
FDZ36,OUT019,560.00438
FDE56,OUT018,953.69192
FDW10,OUT027,5752.9780599999995
NCN14,OUT045,1947.99764
NCQ18,OUT045,1859.31308
FDW08,OUT017,1502.17796
FDU43,OUT035,4323.97152
FDR33,OUT010,324.64408
FDM24,OUT010,414.32734
NCZ05,OUT046,1388.45932
NCV41,OUT035,2078.16154
FDV11,OUT018,2273.1743600000004
NCY05,OUT035,782.78106
FDV44,OUT018,2320.37958
FDW32,OUT049,1109.2228
NCU18,OUT027,3589.0614800000003
NCC43,OUT035,4761.801600000001
FDW19,OUT013,1458.1685799999998
FDN31,OUT035,3134.5864
FDI48,OUT045,784.7118800000001
FDS24,OUT017,1083.05686
FDF46,OUT049,1759.9091400000002
DRG23,OUT017,1831.8821199999998
FDG14,OUT018,2218.04612
NCY30,OUT049,2589.7622600000004
FDO28,OUT018,1172.34064
DRD24,OUT035,2052.6614
FDI33,OUT049,1634.93848
FDN32,OUT046,2808.41098
FDR16,OUT045,6368.51016
FDF26,OUT046,2344.01548
NCN29,OUT018,453.87585999999993
FDE20,OUT045,3125.13204
FDA46,OUT046,2624.9165000000003
FDU28,OUT045,2694.89208
FDQ48,OUT045,1406.0364399999999
FDV36,OUT013,2391.48702
FDR14,OUT018,714.4034000000001
FDP23,OUT017,3353.501440000001
FDP56,OUT013,603.01506
FDK48,OUT010,129.43152
FDR48,OUT046,2575.51414
NCY29,OUT049,895.9004799999999
FDM22,OUT018,801.02398
DRJ01,OUT013,2049.5987199999995
FDZ43,OUT045,4528.505279999999
FDV03,OUT035,3579.4739600000003
FDX11,OUT027,5048.96114
NCA41,OUT027,3624.6817800000003
FDE38,OUT017,2340.6199
FDI27,OUT018,944.70362
FDN32,OUT013,3239.84938
NCN43,OUT017,2472.5148799999997
FDB47,OUT027,5161.08186
FDV03,OUT017,2368.65008
NCN30,OUT045,1261.0252
NCV54,OUT010,354.73823999999996
FDV07,OUT013,1073.6690800000001
FDP07,OUT049,2634.97008
FDK48,OUT018,1012.6818
FDM15,OUT019,264.52234
FDY19,OUT027,3120.07196
FDK46,OUT046,3834.40878
FDY11,OUT045,1189.7846
FDH09,OUT046,682.3784199999999
FDO08,OUT027,4437.49042
FDU14,OUT013,3900.1232399999994
FDD22,OUT027,4159.85182
FDM27,OUT017,2043.93942
FDL02,OUT027,2693.8268
NCA17,OUT035,2811.80656
FDE38,OUT019,386.89638
NCG07,OUT049,4004.05462
DRC27,OUT013,5363.485059999999
FDA27,OUT035,2215.31634
FDW40,OUT045,2553.2764199999997
DRI11,OUT013,1852.1890200000003
FDN50,OUT046,1451.9766399999999
FDR12,OUT046,2810.74128
FDT34,OUT027,3026.32732
FDW11,OUT035,927.92546
NCO30,OUT027,5207.687859999999
FDZ34,OUT017,4323.97152
FDU45,OUT017,2573.18384
NCD42,OUT035,740.10328
FDX25,OUT045,2948.89478
NCR29,OUT046,935.5821600000002
FDX43,OUT019,587.70166
FDB04,OUT010,177.90176
FDR49,OUT027,1863.2412999999997
FDS39,OUT018,1337.99168
FDW58,OUT045,1544.85574
FDG22,OUT019,58.124340000000004
FDG31,OUT017,765.0707799999999
NCV53,OUT027,5757.039439999999
DRJ37,OUT035,2749.3545200000003
FDV07,OUT035,1329.2697
FDW52,OUT018,2229.16498
FDT15,OUT045,3336.9230199999997
FDD02,OUT018,2453.0735200000004
FDM16,OUT035,1301.7721599999998
NCE55,OUT046,2556.53884
FDB57,OUT018,2207.4599000000003
FDQ04,OUT013,593.4275399999999
FDQ47,OUT019,87.95218
FDY14,OUT019,341.42224
DRK37,OUT017,2846.9608000000007
FDO25,OUT017,3663.8308200000006
FDL57,OUT046,4325.43628
NCK29,OUT018,2188.41802
FDK46,OUT027,7069.997039999999
NCB43,OUT010,494.09018
DRE01,OUT027,6095.865060000001
FDC46,OUT018,3982.0832199999995
FDQ23,OUT045,1501.11268
FDX38,OUT049,690.1682800000001
FDG60,OUT018,4147.6011
FDW55,OUT017,5064.074799999999
FDP39,OUT013,692.83148
FDB20,OUT018,984.5184599999999
FDV21,OUT017,2557.9370200000003
FDZ02,OUT013,1344.31678
FDP19,OUT027,2788.10408
FDA38,OUT035,4316.18166
FDH22,OUT045,2169.1764000000003
DRM11,OUT045,3033.7842800000003
FDO12,OUT027,1389.5246
FDT14,OUT049,2230.23026
FDW34,OUT010,517.3266
FDG04,OUT027,3953.12092
FDW59,OUT018,1436.39692
FDR33,OUT018,1859.71256
FDP32,OUT013,2570.2543199999996
FDL13,OUT027,6173.16444
FDD22,OUT013,2293.8807400000005
FDV40,OUT027,1725.48728
NCD55,OUT046,802.8216399999999
FDQ20,OUT010,107.5267
FDD28,OUT045,765.13736
FDC39,OUT045,4341.948120000001
NCR17,OUT049,1670.55878
DRO35,OUT018,1629.8784
FDF40,OUT049,4011.7779
FDR31,OUT018,2704.21328
NCQ41,OUT017,2780.3142199999998
FDP38,OUT046,561.66888
NCU54,OUT027,5863.2345399999995
FDG22,OUT018,487.76508
DRK59,OUT013,4335.09038
FDC37,OUT046,1544.72258
NCO42,OUT013,2613.13184
NCT42,OUT017,1990.4091
FDX27,OUT035,1464.69342
FDV40,OUT018,748.82526
FDT45,OUT027,2141.8786
FDS47,OUT019,216.385
FDR45,OUT035,6457.46104
FDB03,OUT045,3836.1398600000007
FDO49,OUT035,895.90048
FDU60,OUT027,4970.8628
FDB26,OUT018,741.43488
FDB46,OUT017,3533.8666599999997
FDQ37,OUT019,544.55782
FDN03,OUT017,5116.80616
NCX30,OUT045,3493.8520799999997
FDK32,OUT019,295.28229999999996
DRM47,OUT013,3449.37664
NCO02,OUT046,1759.3764999999999
FDP04,OUT013,829.71996
NCO43,OUT049,2175.0354399999997
FDD59,OUT013,1365.35606
FDQ10,OUT017,3747.25556
FDW45,OUT035,3744.5923599999996
NCK30,OUT049,3403.10354
FDU31,OUT018,2747.2905400000004
NCQ17,OUT019,332.50052
FDN01,OUT017,2128.02996
FDZ19,OUT049,2460.6636399999998
DRG37,OUT017,2105.7922399999998
FDE32,OUT045,555.2106200000001
FDO34,OUT049,3419.6819599999994
FDM04,OUT019,129.43152
FDZ25,OUT049,2945.6323599999996
FDU08,OUT049,1124.26988
NCW30,OUT045,4271.04042
NCM18,OUT013,1023.7340800000002
FDS22,OUT035,538.5656200000001
NCH18,OUT017,3398.3097799999996
FDC23,OUT013,2416.6542600000002
FDY46,OUT013,3941.46942
NCU06,OUT046,4186.150919999999
FDX57,OUT045,1739.1361800000002
FDX36,OUT027,5322.671520000001
FDL16,OUT045,653.01664
FDT16,OUT010,659.8078
FDN16,OUT018,1540.46146
FDC03,OUT046,2630.5092199999995
DRF60,OUT013,4523.1123
FDS27,OUT027,5027.655540000001
FDP33,OUT010,477.97782000000007
FDJ36,OUT018,1421.4829999999997
NCR42,OUT013,299.61
FDV14,OUT017,1094.70836
NCP42,OUT035,3320.2114400000005
FDB50,OUT027,2687.2353799999996
NCC30,OUT027,4644.9537
FDA23,OUT018,1680.6789400000002
FDW16,OUT017,1295.3804800000003
FDQ52,OUT010,734.64372
FDB58,OUT049,2061.6497
NCP29,OUT049,868.4029400000002
NCM05,OUT045,5777.67924
FDO25,OUT013,3947.1953000000003
NCM54,OUT046,2703.28116
NCL54,OUT046,2862.6736800000003
FDL39,OUT010,550.48344
FDF53,OUT018,2479.97184
NCQ42,OUT035,2587.36538
FDF58,OUT013,754.6842999999999
FDZ04,OUT035,960.0170199999999
FDE26,OUT019,271.84614
FDS60,OUT017,3190.0475399999996
FDV58,OUT017,3205.29436
FDM04,OUT045,875.26068
FDE08,OUT035,3021.86646
NCB43,OUT049,2971.86488
FDU11,OUT010,262.45835999999997
FDF22,OUT019,446.48548
FDE24,OUT013,1385.66296
DRJ49,OUT046,2479.97184
NCQ53,OUT035,5774.283659999999
NCL41,OUT013,465.26104000000004
FDR22,OUT013,1847.5950000000005
FDH04,OUT035,1622.48802
DRH15,OUT045,739.77038
FDY40,OUT049,753.55244
NCI17,OUT035,1958.8501800000001
NCC18,OUT013,2546.55184
FDY28,OUT027,5574.27734
FDB45,OUT027,3150.09954
NCL30,OUT018,2099.13424
FDM10,OUT017,3701.4485199999995
FDH22,OUT027,3414.2889800000003
NCZ53,OUT017,2680.2444800000003
NCI18,OUT013,2004.8569599999998
FDH14,OUT027,2865.7363600000003
FDR36,OUT027,892.5714800000002
FDW01,OUT045,2362.12524
FDK02,OUT027,3362.88922
FDJ02,OUT018,2093.0754600000005
FDU55,OUT013,6074.22656
NCV18,OUT027,3208.2238800000005
FDH14,OUT018,2491.88966
FDZ37,OUT045,1025.6649
FDX49,OUT049,3230.7945000000004
NCD43,OUT046,1233.99372
FDZ07,OUT013,1179.59786
FDK43,OUT035,2280.0321
FDR32,OUT018,2331.6316
FDT39,OUT013,2102.13034
NCV54,OUT017,1896.2649799999995
FDF38,OUT018,215.25313999999997
FDV60,OUT046,3560.43208
FDH44,OUT027,3929.08554
FDS21,OUT046,1027.19624
NCL41,OUT045,581.77604
FDM46,OUT017,1390.6564600000002
FDU27,OUT045,851.8911
NCJ54,OUT017,4807.475479999999
DRG51,OUT018,2402.47272
NCA29,OUT019,329.17152
FDR47,OUT045,3340.3186
NCL19,OUT027,3037.24644
DRG01,OUT049,1209.4257
FDG10,OUT046,710.1422799999999
NCV05,OUT049,2578.9763
NCH18,OUT019,410.93176000000005
FDV14,OUT018,924.1969799999999
DRJ23,OUT035,3449.7095400000007
DRJ11,OUT046,3930.7500400000004
FDZ03,OUT017,2471.1167
FDI27,OUT010,88.61797999999999
FDJ14,OUT018,992.5080600000001
FDU32,OUT017,1936.4127199999998
FDD47,OUT027,4416.18482
DRF36,OUT035,3061.41498
FDM21,OUT046,4317.51326
FDV10,OUT018,503.4113799999999
FDH60,OUT018,3098.16714
FDX47,OUT010,327.0409599999999
FDT19,OUT019,558.87252
FDO11,OUT045,5909.90712
FDH24,OUT027,4873.389679999999
FDL02,OUT018,924.2635600000001
FDB02,OUT049,2936.64406
FDA43,OUT046,3500.1106
FDG52,OUT045,629.8468
DRC12,OUT013,3078.3262999999997
FDY37,OUT018,1709.2417600000003
NCU18,OUT045,2162.58498
FDU09,OUT035,707.0795999999999
DRJ25,OUT027,1412.3615399999996
DRE12,OUT018,1977.4260000000002
DRL47,OUT017,1848.2608
DRK01,OUT046,1653.98036
FDC22,OUT019,389.1601
FDG44,OUT013,797.8947199999999
FDW04,OUT035,2060.9173199999996
FDK09,OUT049,3450.5085
NCN43,OUT035,2798.4239799999996
FDG04,OUT049,2680.37764
FDH32,OUT010,148.27366
DRI47,OUT017,2555.93962
DRE15,OUT013,1145.04284
FDY11,OUT035,1141.847
FDO60,OUT049,679.64864
FDQ20,OUT018,378.70704000000006
FDO57,OUT027,3842.9976
FDT14,OUT019,389.29326000000003
FDA57,OUT049,732.18026
DRN35,OUT017,832.71606
FDJ03,OUT046,639.0348399999999
FDX28,OUT017,1650.1853000000003
DRE25,OUT045,1701.85138
FDR09,OUT046,3682.07374
FDB23,OUT035,3166.07874
FDO08,OUT045,2223.70542
FDQ23,OUT049,1470.3527200000003
FDW04,OUT013,1348.245
DRK13,OUT010,445.22046
NCL17,OUT027,3521.7491
FDY21,OUT035,2907.0159599999997
FDJ38,OUT027,4203.99436
FDA37,OUT019,244.14886
FDV43,OUT013,692.0991
FDL36,OUT046,1418.55348
FDD53,OUT045,619.1274199999999
FDZ19,OUT010,471.98562000000004
FDV21,OUT045,2679.97816
NCL54,OUT018,3527.14208
DRI47,OUT027,3727.0152400000006
DRG03,OUT049,3268.4122
FDG21,OUT013,3236.7201200000004
FDW03,OUT018,1541.9927999999998
NCI55,OUT046,2798.55714
DRC36,OUT019,485.30162
FDH22,OUT017,2038.28012
